text,category,cleaned_text,char_count,word_count
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great localisation and beautiful beach,Recreation,great localisation and beautiful beach,34,5
majuscule location and beautiful beach,Recreation,majuscule location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
neat location and beautiful beach,Recreation,neat location and beautiful beach,34,5
"Poor Service, Terrible Toilet Conditions... etc (list goes on)",Rooms,poor service terrible toilet condition etc list go on,62,9
"Poor Service, Terrible Toilet Conditions... etc (list conk out on)",Rooms,poor service terrible toilet condition etc list conk out on,62,9
"Poor Service, Terrible privy Conditions... etc (list goes on)",Rooms,poor service terrible privy condition etc list go on,62,9
"poor Service, Terrible Toilet Conditions... etc (list goes on)",Rooms,poor service terrible toilet condition etc list go on,62,9
"Poor Service, Terrible sewer Conditions... etc (list goes on)",Rooms,poor service terrible sewer condition etc list go on,62,9
"poor Service, dreaded Toilet Conditions... etc (list goes on)",Rooms,poor service dreaded toilet condition etc list go on,62,9
"Poor Service, Terrible Toilet Conditions... etc (list goes on)",Rooms,poor service terrible toilet condition etc list go on,62,9
"Poor Service, Terrible Toilet Conditions... etc (list depart on)",Rooms,poor service terrible toilet condition etc list depart on,62,9
"Poor Service, Terrible privy Conditions... etc (list goes on)",Rooms,poor service terrible privy condition etc list go on,62,9
"Poor Service, Terrible Toilet Conditions... etc (list goes on)",Rooms,poor service terrible toilet condition etc list go on,62,9
"Poor Service, Terrible Toilet Conditions... etc (list goes on)",Rooms,poor service terrible toilet condition etc list go on,62,9
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
outstanding location and beautiful beach,Recreation,outstanding location and beautiful beach,34,5
great placement and beautiful beach,Recreation,great placement and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
great location and beautiful beach,Recreation,great location and beautiful beach,34,5
corking location and beautiful beach,Recreation,corking location and beautiful beach,34,5
bang-up location and beautiful beach,Recreation,bangup location and beautiful beach,34,5
Very disappointed with room,Rooms,very disappointed with room,27,4
identical disappointed with room,Rooms,identical disappointed with room,27,4
real disappointed with room,Rooms,real disappointed with room,27,4
very disappointed with room,Rooms,very disappointed with room,27,4
Very defeated with room,Rooms,very defeated with room,27,4
Very defeated with room,Rooms,very defeated with room,27,4
Very disappointed with elbow room,Rooms,very disappointed with elbow room,27,4
Very disappointed with board,Rooms,very disappointed with board,27,4
Very disappointed with room,Rooms,very disappointed with room,27,4
Very disappointed with room,Rooms,very disappointed with room,27,4
Very discomfited with room,Rooms,very discomfited with room,27,4
Not a 5 Star hotel - no entertainment - poor restaurant choices.,Recreation,not a star hotel no entertainment poor restaurant choice,64,12
non a 5 Star hotel - no entertainment - poor eatery choices.,Recreation,non a star hotel no entertainment poor eatery choice,64,12
not a 5 Star hotel - no amusement - poor restaurant choices.,Recreation,not a star hotel no amusement poor restaurant choice,64,12
Not a 5 Star hotel - no entertainment - misfortunate restaurant choices.,Recreation,not a star hotel no entertainment misfortunate restaurant choice,64,12
Not a 5 Star hotel - no entertainment - poor restaurant choices.,Recreation,not a star hotel no entertainment poor restaurant choice,64,12
Not a 5 Star hotel - no amusement - pitiable restaurant choices.,Recreation,not a star hotel no amusement pitiable restaurant choice,64,12
Not a 5 Star hotel - no more entertainment - short restaurant choices.,Recreation,not a star hotel no more entertainment short restaurant choice,64,12
Not a 5 Star hotel - no entertainment - poor restaurant choices.,Recreation,not a star hotel no entertainment poor restaurant choice,64,12
Not a 5 Star hotel - no entertainment - poor restaurant choices.,Recreation,not a star hotel no entertainment poor restaurant choice,64,12
Not A 5 Star hotel - no entertainment - miserable restaurant choices.,Recreation,not a star hotel no entertainment miserable restaurant choice,64,12
non type A 5 star hotel - no entertainment - poor restaurant choices.,Recreation,non type a star hotel no entertainment poor restaurant choice,64,12
Execellent architecture But disappinting service bad management average food,Services,execellent architecture but disappinting service bad management average food,76,9
Execellent architecture But disappinting service of process bad management mediocre food,Services,execellent architecture but disappinting service of process bad management mediocre food,76,9
Execellent architecture But disappinting service bad management middling food,Services,execellent architecture but disappinting service bad management middling food,76,9
Execellent architecture simply disappinting service tough management average food,Services,execellent architecture simply disappinting service tough management average food,76,9
Execellent architecture But disappinting overhaul bad management average food,Services,execellent architecture but disappinting overhaul bad management average food,76,9
Execellent architecture only disappinting service bad management average out food,Services,execellent architecture only disappinting service bad management average out food,76,9
Execellent architecture But disappinting service bad management average solid food,Services,execellent architecture but disappinting service bad management average solid food,76,9
Execellent architecture But disappinting service defective management average food for thought,Services,execellent architecture but disappinting service defective management average food for thought,76,9
Execellent architecture But disappinting service bad direction average out food,Services,execellent architecture but disappinting service bad direction average out food,76,9
Execellent architecture But disappinting serve bad management average solid food,Services,execellent architecture but disappinting serve bad management average solid food,76,9
Execellent architecture only disappinting service bad management intermediate food,Services,execellent architecture only disappinting service bad management intermediate food,76,9
"Good food, terrible service",Food,good food terrible service,27,4
"Good food, dire service",Food,good food dire service,27,4
"Good food, terrible service",Food,good food terrible service,27,4
"trade good food, terrible service",Food,trade good food terrible service,27,4
"Good food, terrible Robert William Service",Food,good food terrible robert william service,27,4
"full food, terrible service",Food,full food terrible service,27,4
"Good food, terrible service",Food,good food terrible service,27,4
"Good food, atrocious service",Food,good food atrocious service,27,4
"adept food, terrible service",Food,adept food terrible service,27,4
"Good food, terrible overhaul",Food,good food terrible overhaul,27,4
"Good food, frightening service",Food,good food frightening service,27,4
"Terrible property, they have some audacity to call themselves a 5 Star",Rooms,terrible property they have some audacity to call themselves a star,70,12
"Terrible property, they have approximately audacity to name themselves a 5 star",Rooms,terrible property they have approximately audacity to name themselves a star,70,12
"Terrible property, they have some audacity to call themselves a Little Phoebe ace",Rooms,terrible property they have some audacity to call themselves a little phoebe ace,70,12
"Terrible property, they make some audacity to call themselves a 5 leading",Rooms,terrible property they make some audacity to call themselves a leading,70,12
"Terrible property, they get some audaciousness to call themselves type A 5 Star",Rooms,terrible property they get some audaciousness to call themselves type a star,70,12
"Terrible property, they have some audacity to call themselves group A 5 Star",Rooms,terrible property they have some audacity to call themselves group a star,70,12
"terrible property, they have close to audacity to cry themselves a 5 Star",Rooms,terrible property they have close to audacity to cry themselves a star,70,12
"Terrible property, they have some audacity to call themselves a 5 star topology",Rooms,terrible property they have some audacity to call themselves a star topology,70,12
"Terrible property, they have some temerity to call themselves a 5 Star",Rooms,terrible property they have some temerity to call themselves a star,70,12
"Terrible property, they suffer some audacity to call themselves a 5 Star",Rooms,terrible property they suffer some audacity to call themselves a star,70,12
"Terrible property, they beget some audacity to call themselves A 5 Star",Rooms,terrible property they beget some audacity to call themselves a star,70,12
I ordered my breakfast to the room which I didn't get .then they firmly apologized for not  giving me the breakfast.then asked me to have the lunch instead .then when I had the lunch asked me to pay for it .mind you I was allocated for a complimentary breakfast with the package I paid .,Food,i ordered my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to have the lunch instead then when i had the lunch asked me to pay for it mind you i wa allocated for a complimentary breakfast with the package i paid,287,55
I enjoin my breakfast to the elbow room which I didn't get .then they unwaveringly apologized for not giving Pine Tree State the breakfast.then asked me to have the tiffin instead .then when I had the dejeuner asked me to pay for it .mind you I was allocated for a complimentary breakfast with the package I pay off .,Food,i enjoin my breakfast to the elbow room which i didnt get then they unwaveringly apologized for not giving pine tree state the breakfastthen asked me to have the tiffin instead then when i had the dejeuner asked me to pay for it mind you i wa allocated for a complimentary breakfast with the package i pay off,287,55
I consistent my breakfast to the room which angiotensin-converting enzyme didn't get .then they firmly apologized for not giving me the breakfast.then asked Pine Tree State to have the lunch instead .then when I had the tiffin call for Pine Tree State to pay for it .mind you I was allocated for a complimentary breakfast with the software I pay .,Food,i consistent my breakfast to the room which angiotensinconverting enzyme didnt get then they firmly apologized for not giving me the breakfastthen asked pine tree state to have the lunch instead then when i had the tiffin call for pine tree state to pay for it mind you i wa allocated for a complimentary breakfast with the software i pay,287,55
ane arrange my breakfast to the way which I didn't get .then they firmly apologized for not giving me the breakfast.then asked me to have the tiffin instead .then when I had the lunch asked me to pay for it .mind you I was allocated for vitamin A complimentary breakfast with the package I paid .,Food,ane arrange my breakfast to the way which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to have the tiffin instead then when i had the lunch asked me to pay for it mind you i wa allocated for vitamin a complimentary breakfast with the package i paid,287,55
ace ordered my breakfast to the room which ane didn't get .then they firmly apologized for non giving me the breakfast.then asked Pine Tree State to have the tiffin instead .then when I hold the luncheon expect me to pay for it .mind you I be allocated for a complimentary breakfast with the package I paid .,Food,ace ordered my breakfast to the room which ane didnt get then they firmly apologized for non giving me the breakfastthen asked pine tree state to have the tiffin instead then when i hold the luncheon expect me to pay for it mind you i be allocated for a complimentary breakfast with the package i paid,287,55
I ordered my breakfast to the room which atomic number 53 didn't get .then they hard apologized for non giving me the breakfast.then ask Maine to have the lunch instead .then when I had the lunch asked me to pay for information technology .mind you I was apportion for A complimentary breakfast with the parcel I paid .,Food,i ordered my breakfast to the room which atomic number didnt get then they hard apologized for non giving me the breakfastthen ask maine to have the lunch instead then when i had the lunch asked me to pay for information technology mind you i wa apportion for a complimentary breakfast with the parcel i paid,287,55
single ordered my breakfast to the room which I didn't get .then they firmly apologized for non giving me the breakfast.then require me to stimulate the lunch instead .then when I have the lunch asked Pine Tree State to pay for it .mind you I was allocated for A complimentary breakfast with the package I paid .,Food,single ordered my breakfast to the room which i didnt get then they firmly apologized for non giving me the breakfastthen require me to stimulate the lunch instead then when i have the lunch asked pine tree state to pay for it mind you i wa allocated for a complimentary breakfast with the package i paid,287,55
I ordered my breakfast to the room which iodin didn't get .then they hard apologized for not giving Pine Tree State the breakfast.then asked me to have the dejeuner instead .then when I consume the lunch asked me to pay for it .mind you ace was allocate for a costless breakfast with the package I paid .,Food,i ordered my breakfast to the room which iodin didnt get then they hard apologized for not giving pine tree state the breakfastthen asked me to have the dejeuner instead then when i consume the lunch asked me to pay for it mind you ace wa allocate for a costless breakfast with the package i paid,287,55
I order my breakfast to the style which I didn't get .then they firmly apologized for non giving me the breakfast.then enquire me to have the lunch instead .then when I had the luncheon asked me to pay for information technology .mind you I was allocated for a complimentary breakfast with the package I pay .,Food,i order my breakfast to the style which i didnt get then they firmly apologized for non giving me the breakfastthen enquire me to have the lunch instead then when i had the luncheon asked me to pay for information technology mind you i wa allocated for a complimentary breakfast with the package i pay,287,55
I ordered my breakfast to the room which ane didn't get .then they firmly apologized for not giving me the breakfast.then asked me to have the luncheon instead .then when I had the dejeuner asked ME to pay for it .mind you I was allocated for a gratuitous breakfast with the package I paid .,Food,i ordered my breakfast to the room which ane didnt get then they firmly apologized for not giving me the breakfastthen asked me to have the luncheon instead then when i had the dejeuner asked me to pay for it mind you i wa allocated for a gratuitous breakfast with the package i paid,287,55
I ordered my breakfast to the room which one didn't get .then they firmly rationalize for not giving me the breakfast.then asked me to have the lunch or else .then when oneness have the lunch asked me to devote for it .mind you atomic number 53 represent allocated for a complimentary breakfast with the package I paid .,Food,i ordered my breakfast to the room which one didnt get then they firmly rationalize for not giving me the breakfastthen asked me to have the lunch or else then when oneness have the lunch asked me to devote for it mind you atomic number represent allocated for a complimentary breakfast with the package i paid,287,55
"Unhappy experience. Boring food, unprofessional front office staff. Spa was awesome",Food,unhappy experience boring food unprofessional front office staff spa wa awesome,83,11
"Unhappy experience. have food, unprofessional front office staff. Spa live awesome",Food,unhappy experience have food unprofessional front office staff spa live awesome,83,11
"Unhappy experience. Boring food, unprofessional front office staff. Spa was awful",Food,unhappy experience boring food unprofessional front office staff spa wa awful,83,11
"Unhappy experience. Boring food, unprofessional front office staff. Spa was awesome",Food,unhappy experience boring food unprofessional front office staff spa wa awesome,83,11
"Unhappy experience. drill food, unprofessional battlefront office staff. Spa was awesome",Food,unhappy experience drill food unprofessional battlefront office staff spa wa awesome,83,11
"Unhappy experience. Boring food, unprofessional forepart place staff. Spa was awesome",Food,unhappy experience boring food unprofessional forepart place staff spa wa awesome,83,11
"Unhappy experience. oil production food, unprofessional front office staff staff. Spa was awesome",Food,unhappy experience oil production food unprofessional front office staff staff spa wa awesome,83,11
"Unhappy experience. oil production food, unprofessional front office staff. Spa was amazing",Food,unhappy experience oil production food unprofessional front office staff spa wa amazing,83,11
"Unhappy experience. bore food, unprofessional front situation staff. Spa was awesome",Food,unhappy experience bore food unprofessional front situation staff spa wa awesome,83,11
"Unhappy experience. Boring food, unprofessional front function staff. spa was awesome",Food,unhappy experience boring food unprofessional front function staff spa wa awesome,83,11
"infelicitous experience. Boring food, unprofessional front office staff. Spa be awesome",Food,infelicitous experience boring food unprofessional front office staff spa be awesome,83,11
An oasis under potential threat,Food,an oasis under potential threat,31,5
An haven under potential threat,Food,an haven under potential threat,31,5
An oasis below potential threat,Food,an oasis below potential threat,31,5
An haven under potential threat,Food,an haven under potential threat,31,5
AN oasis under potential threat,Food,an oasis under potential threat,31,5
An oasis under potential difference threat,Food,an oasis under potential difference threat,31,5
An haven under potential threat,Food,an haven under potential threat,31,5
An oasis nether potential threat,Food,an oasis nether potential threat,31,5
An oasis below potential threat,Food,an oasis below potential threat,31,5
An oasis under potential terror,Food,an oasis under potential terror,31,5
An oasis under electric potential threat,Food,an oasis under electric potential threat,31,5
I ordered my breakfast to the room which I didn't get .then they firmly apologized for not  giving me the breakfast.then asked me to have the lunch instead .then when I had the lunch asked me to pay for it .mind you I was allocated for a complimentary breakfast with the package I paid .,Rooms,i ordered my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to have the lunch instead then when i had the lunch asked me to pay for it mind you i wa allocated for a complimentary breakfast with the package i paid,287,55
I ordered my breakfast to the room which I didn't become .then they firmly apologise for not giving me the breakfast.then require me to have the lunch instead .then when I had the luncheon asked me to pay for it .mind you I was portion out for a complimentary breakfast with the package I paid .,Rooms,i ordered my breakfast to the room which i didnt become then they firmly apologise for not giving me the breakfastthen require me to have the lunch instead then when i had the luncheon asked me to pay for it mind you i wa portion out for a complimentary breakfast with the package i paid,287,55
I ordered my breakfast to the room which I didn't get .then they unwaveringly apologized for non apply me the breakfast.then asked me to have the lunch instead .then when I had the tiffin await me to pay for it .mind you I was allocated for a free breakfast with the package I paid .,Rooms,i ordered my breakfast to the room which i didnt get then they unwaveringly apologized for non apply me the breakfastthen asked me to have the lunch instead then when i had the tiffin await me to pay for it mind you i wa allocated for a free breakfast with the package i paid,287,55
I ordered my breakfast to the room which I didn't get .then they firmly apologized for not giving Pine Tree State the breakfast.then asked me to have the lunch instead .then when I had the tiffin asked me to give for information technology .mind you ace was allocated for a complimentary breakfast with the package I paid .,Rooms,i ordered my breakfast to the room which i didnt get then they firmly apologized for not giving pine tree state the breakfastthen asked me to have the lunch instead then when i had the tiffin asked me to give for information technology mind you ace wa allocated for a complimentary breakfast with the package i paid,287,55
I ordered my breakfast to the way which I didn't catch .then they firmly apologized for not giving ME the breakfast.then asked Maine to carry the lunch instead .then when I had the lunch necessitate me to pay for information technology .mind you I exist apportion for a complimentary breakfast with the package atomic number 53 paid .,Rooms,i ordered my breakfast to the way which i didnt catch then they firmly apologized for not giving me the breakfastthen asked maine to carry the lunch instead then when i had the lunch necessitate me to pay for information technology mind you i exist apportion for a complimentary breakfast with the package atomic number paid,287,55
ace ordered my breakfast to the room which I didn't get .then they firmly apologized for non founder Maine the breakfast.then asked me to have the luncheon instead .then when one had the lunch asked me to pay for it .mind you I was allocated for a free breakfast with the package I pay up .,Rooms,ace ordered my breakfast to the room which i didnt get then they firmly apologized for non founder maine the breakfastthen asked me to have the luncheon instead then when one had the lunch asked me to pay for it mind you i wa allocated for a free breakfast with the package i pay up,287,55
I reproducible my breakfast to the room which I didn't get .then they securely apologize for not giving me the breakfast.then call for me to get the lunch alternatively .then when I had the lunch asked me to devote for IT .mind you i was allocated for a complimentary breakfast with the package I paid .,Rooms,i reproducible my breakfast to the room which i didnt get then they securely apologize for not giving me the breakfastthen call for me to get the lunch alternatively then when i had the lunch asked me to devote for it mind you i wa allocated for a complimentary breakfast with the package i paid,287,55
I arranged my breakfast to the room which I didn't get .then they firmly apologized for not giving me the breakfast.then asked me to have the lunch instead .then when I had the lunch inquire me to pay for IT .mind you I was apportion for adenine complimentary breakfast with the big bucks iodin pay .,Rooms,i arranged my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to have the lunch instead then when i had the lunch inquire me to pay for it mind you i wa apportion for adenine complimentary breakfast with the big buck iodin pay,287,55
single ordered my breakfast to the room which I didn't get .then they firmly apologized for not giving me the breakfast.then asked me to hold the lunch instead .then when I have got the lunch postulate ME to pay for it .mind you I was allocated for type A complimentary breakfast with the package 1 pay .,Rooms,single ordered my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to hold the lunch instead then when i have got the lunch postulate me to pay for it mind you i wa allocated for type a complimentary breakfast with the package pay,287,55
I consecrate my breakfast to the room which I didn't get .then they firmly apologized for not giving me the breakfast.then ask me to have the lunch rather .then when I take the dejeuner require ME to pay for it .mind you I was allocated for a complimentary breakfast with the package I paid .,Rooms,i consecrate my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen ask me to have the lunch rather then when i take the dejeuner require me to pay for it mind you i wa allocated for a complimentary breakfast with the package i paid,287,55
i orderliness my breakfast to the room which I didn't get .then they firmly apologized for not giving me the breakfast.then asked me to have got the lunch alternatively .then when I had the lunch asked me to pay for it .mind you I was allocate for a complimentary breakfast with the software program I paid .,Rooms,i orderliness my breakfast to the room which i didnt get then they firmly apologized for not giving me the breakfastthen asked me to have got the lunch alternatively then when i had the lunch asked me to pay for it mind you i wa allocate for a complimentary breakfast with the software program i paid,287,55
"Never have we ever been into such as filthy, serivce-lacking beach resort.  The whole premises is a run-down.  The restaurants are not clean: sticky tables covered with juice stains; rotten salad, bread crumbs and fish bones seem to be part of the chairs and cushions.  Serving beverages with cracked cups/glasses which also have dead insects gluing to them.  The food is not well prepared neither fresh, including the seafood!  Annoyed to be served with stale seafood in a beach resot!  Hotel beach is decorated with trash, including broken bottles.  Guests pay 5-star-resort tariff while 1-star serive is provided.",Food,never have we ever been into such a filthy serivcelacking beach resort the whole premise is a rundown the restaurant are not clean sticky table covered with juice stain rotten salad bread crumb and fish bone seem to be part of the chair and cushion serving beverage with cracked cupsglasses which also have dead insect gluing to them the food is not well prepared neither fresh including the seafood annoyed to be served with stale seafood in a beach resot hotel beach is decorated with trash including broken bottle guest pay starresort tariff while star serive is provided,616,98
"Never have we always been into such A filthy, serivce-lacking beach resort. The whole premises is a run-down. The restaurants are not clean: sticky tables cut through with succus stains; decayed salad, bread crumbs and fish bone up seem to be share of the chairs and cushions. Serving beverages with cracked cups/glasses which also have dead insects gluing to them. The food is not well prepared neither fresh, including the seafood! Annoyed to be do with dusty seafood inward a beach resot! hotel beach is embellish with trash, including broken bottles. Guests pay 5-star-resort tariff patch 1-star serive make up provided.",Food,never have we always been into such a filthy serivcelacking beach resort the whole premise is a rundown the restaurant are not clean sticky table cut through with succus stain decayed salad bread crumb and fish bone up seem to be share of the chair and cushion serving beverage with cracked cupsglasses which also have dead insect gluing to them the food is not well prepared neither fresh including the seafood annoyed to be do with dusty seafood inward a beach resot hotel beach is embellish with trash including broken bottle guest pay starresort tariff patch star serive make up provided,616,98
"Never have we of all time been into such vitamin A filthy, serivce-lacking beach resort. The whole premises is type A run-down. The restaurants are not clean: sticky tables covered with juice stains; rotten salad, sugar crumbs and fish bones seem to be split up of the chairs and cushions. Serving beverages with cracked cups/glasses which likewise have all in twist glue to them. The food is not well prepared neither fresh, include the seafood! Annoyed to be served with dusty seafood in a beach resot! Hotel beach personify decorated with trash, including broken bottles. Guests pay 5-star-resort tariff while 1-star serive is provided.",Food,never have we of all time been into such vitamin a filthy serivcelacking beach resort the whole premise is type a rundown the restaurant are not clean sticky table covered with juice stain rotten salad sugar crumb and fish bone seem to be split up of the chair and cushion serving beverage with cracked cupsglasses which likewise have all in twist glue to them the food is not well prepared neither fresh include the seafood annoyed to be served with dusty seafood in a beach resot hotel beach personify decorated with trash including broken bottle guest pay starresort tariff while star serive is provided,616,98
"never have we ever been into such as filthy, serivce-lacking beach resort. The unanimous premises is a run-down. The eatery are not clean: unenviable tables covered with juice stains; rotten salad, bread crumb and fish get up seem to be part of the chairs and cushions. Serving beverages with cracked cups/glasses which as well make dead insects gluing to them. The food is not well prepared neither fresh, including the seafood! Annoyed to be work with stale seafood IN a beach resot! hotel beach is beautify with trash, including split up bottles. Guests earnings 5-star-resort tariff while 1-star serive is provided.",Food,never have we ever been into such a filthy serivcelacking beach resort the unanimous premise is a rundown the eatery are not clean unenviable table covered with juice stain rotten salad bread crumb and fish get up seem to be part of the chair and cushion serving beverage with cracked cupsglasses which a well make dead insect gluing to them the food is not well prepared neither fresh including the seafood annoyed to be work with stale seafood in a beach resot hotel beach is beautify with trash including split up bottle guest earnings starresort tariff while star serive is provided,616,98
"Never have we ever been into such as filthy, serivce-lacking beach resort. The whole premises be a run-down. The restaurants are not clean: sticky tables covered with juice stains; rotten salad, dough crumbs and fish bones appear to comprise separate of the moderate and cushions. serve beverages with nuts cups/glasses which also pick up dead insects gluing to them. The food is not well prepared neither fresh, including the seafood! Annoyed to be dish out with dusty seafood in a beach resot! hotel beach be decorated with trash, including broken bottles. Guests pay 5-star-resort tariff spell 1-star serive is provided.",Food,never have we ever been into such a filthy serivcelacking beach resort the whole premise be a rundown the restaurant are not clean sticky table covered with juice stain rotten salad dough crumb and fish bone appear to comprise separate of the moderate and cushion serve beverage with nut cupsglasses which also pick up dead insect gluing to them the food is not well prepared neither fresh including the seafood annoyed to be dish out with dusty seafood in a beach resot hotel beach be decorated with trash including broken bottle guest pay starresort tariff spell star serive is provided,616,98
"Never have we ever been into such as filthy, serivce-lacking beach resort. The whole premises is adenine run-down. The restaurants are not clean: glutinous tables covered with juice stains; rotten salad, bread crumbs and angle bones look to be part of the chairs and cushions. Serving beverages with cracked cups/glasses which also have dead insects gluing to them. The food comprise not well prepared neither fresh, including the seafood! Annoyed to be served with moth-eaten seafood in angstrom unit beach resot! hotel beach is decorated with trash, including broken bottles. Guests pay 5-star-resort tariff spell 1-star serive is provided.",Food,never have we ever been into such a filthy serivcelacking beach resort the whole premise is adenine rundown the restaurant are not clean glutinous table covered with juice stain rotten salad bread crumb and angle bone look to be part of the chair and cushion serving beverage with cracked cupsglasses which also have dead insect gluing to them the food comprise not well prepared neither fresh including the seafood annoyed to be served with motheaten seafood in angstrom unit beach resot hotel beach is decorated with trash including broken bottle guest pay starresort tariff spell star serive is provided,616,98
"Never have we ever been into such as filthy, serivce-lacking beach resort. The whole premises cost a run-down. The restaurant are not clean: pasty tables covered with juice stains; rotten salad, bread crumbs and fish bone appear to be part of the chair and cushions. Serving beverages with crack cups/glasses which as well have dead insects glue to them. The food is not well prepared neither fresh, include the seafood! Annoyed to be serve with stale seafood atomic number 49 a beach resot! hotel beach is dress with trash, include discover bottles. Guests pay 5-star-resort duty while 1-star serive is provided.",Food,never have we ever been into such a filthy serivcelacking beach resort the whole premise cost a rundown the restaurant are not clean pasty table covered with juice stain rotten salad bread crumb and fish bone appear to be part of the chair and cushion serving beverage with crack cupsglasses which a well have dead insect glue to them the food is not well prepared neither fresh include the seafood annoyed to be serve with stale seafood atomic number a beach resot hotel beach is dress with trash include discover bottle guest pay starresort duty while star serive is provided,616,98
"ne'er have we ever be into such as filthy, serivce-lacking beach resort. The whole premises is ampere run-down. The restaurant are not clean: sticky tables covered with juice stains; shitty salad, scratch crumb and fish bone up seem to be part of the president and cushions. Serving beverages with cracked cups/glasses which too have dead insects gluing to them. The food is not fountainhead prepared neither fresh, let in the seafood! riled to be served with stale seafood in a beach resot! hotel beach is decorated with trash, include broken bottles. Edgar Guest pay 5-star-resort tariff spell 1-star serive is provided.",Food,neer have we ever be into such a filthy serivcelacking beach resort the whole premise is ampere rundown the restaurant are not clean sticky table covered with juice stain shitty salad scratch crumb and fish bone up seem to be part of the president and cushion serving beverage with cracked cupsglasses which too have dead insect gluing to them the food is not fountainhead prepared neither fresh let in the seafood riled to be served with stale seafood in a beach resot hotel beach is decorated with trash include broken bottle edgar guest pay starresort tariff spell star serive is provided,616,98
"Never make we ever been into such as filthy, serivce-lacking beach resort. The whole precede be a run-down. The restaurants are not clean: sticky tables covered with juice stains; rotten salad, bread crumbs and fish bones seem to be share of the chairperson and cushions. Serving beverages with cracked cups/glasses which also have bushed insects gluing to them. The solid food is non well fix neither fresh, including the seafood! Annoyed to be served with stale seafood in a beach resot! Hotel beach is decorated with trash, including broken bottles. Guests pay 5-star-resort duty tack together 1-star serive is provided.",Food,never make we ever been into such a filthy serivcelacking beach resort the whole precede be a rundown the restaurant are not clean sticky table covered with juice stain rotten salad bread crumb and fish bone seem to be share of the chairperson and cushion serving beverage with cracked cupsglasses which also have bushed insect gluing to them the solid food is non well fix neither fresh including the seafood annoyed to be served with stale seafood in a beach resot hotel beach is decorated with trash including broken bottle guest pay starresort duty tack together star serive is provided,616,98
"Never have we ever equal into such American Samoa filthy, serivce-lacking beach resort. The all premises is a run-down. The restaurants be not clean: sticky tables spread over with juice stains; rotten salad, bread crumbs and Fish bones seem to be part of the chairs and cushions. service beverages with cracked cups/glasses which also have dead insects glue to them. The food for thought is not well prepared neither fresh, including the seafood! annoy to exist served with stale seafood inch a beach resot! Hotel beach cost decorated with trash, including break bottles. Guests pay 5-star-resort tariff while 1-star serive is provided.",Food,never have we ever equal into such american samoa filthy serivcelacking beach resort the all premise is a rundown the restaurant be not clean sticky table spread over with juice stain rotten salad bread crumb and fish bone seem to be part of the chair and cushion service beverage with cracked cupsglasses which also have dead insect glue to them the food for thought is not well prepared neither fresh including the seafood annoy to exist served with stale seafood inch a beach resot hotel beach cost decorated with trash including break bottle guest pay starresort tariff while star serive is provided,616,98
"Never have we ever follow into such as filthy, serivce-lacking beach resort. The whole preface is a run-down. The restaurants personify not clean: gluey tables covered with juice stains; rotten salad, bread crumbs and Fish bones seem to be part of the chairs and cushions. serve beverages with roughened cups/glasses which also receive dead insects gluing to them. The food is not well set neither fresh, including the seafood! irritate to make up served with stale seafood indium a beach resot! Hotel beach is decorated with trash, including broken bottles. Guests pay 5-star-resort tariff while 1-star serive be provided.",Food,never have we ever follow into such a filthy serivcelacking beach resort the whole preface is a rundown the restaurant personify not clean gluey table covered with juice stain rotten salad bread crumb and fish bone seem to be part of the chair and cushion serve beverage with roughened cupsglasses which also receive dead insect gluing to them the food is not well set neither fresh including the seafood irritate to make up served with stale seafood indium a beach resot hotel beach is decorated with trash including broken bottle guest pay starresort tariff while star serive be provided,616,98
"Less Buffet.
Not match with 5 star grade hotel",Food,less buffet not match with star grade hotel,47,9
less Buffet. Not match with 5 star grade hotel,Food,less buffet not match with star grade hotel,47,9
Less Buffet. Not equalise with 5 star grade hotel,Food,less buffet not equalise with star grade hotel,47,9
Less Buffet. Not match with 5 star grade hotel,Food,less buffet not match with star grade hotel,47,9
Less Buffet. Not match with 5 star range hotel,Food,less buffet not match with star range hotel,47,9
Less Buffet. Not match with 5 star grade hotel,Food,less buffet not match with star grade hotel,47,9
Less Buffet. Not match with 5 star level hotel,Food,less buffet not match with star level hotel,47,9
