text,action,category,cleaned_text,char_count,word_count,sentiment_score
Spa therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chatting during the massage terrible,56,8,-1
Spa therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chatting during the massage terrible,56,8,-1
Spa therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chatting during the massage terrible,56,8,-1
health club therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,health club therapist wa chatting during the massage terrible,56,8,-1
Spa therapist was chitchat during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chitchat during the massage terrible,56,8,-1
Spa healer was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa healer wa chatting during the massage terrible,56,8,-1
Spa therapist be chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist be chatting during the massage terrible,56,8,-1
Spa therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chatting during the massage terrible,56,8,-1
health club therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,health club therapist wa chatting during the massage terrible,56,8,-1
Spa therapist was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa therapist wa chatting during the massage terrible,56,8,-1
Spa healer was chatting during the massage. Terrible.,Recreation Staff Review,Recreation,spa healer wa chatting during the massage terrible,56,8,-1
They forgot to give us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give u our wakeup call terrible,50,9,-1
They forgot to break us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to break u our wakeup call terrible,50,9,-1
They forget to give us our wake-up call. Terrible.,Staff Communication Training,Services,they forget to give u our wakeup call terrible,50,9,-1
They leave to give us our wake-up call. Terrible.,Staff Communication Training,Services,they leave to give u our wakeup call terrible,50,9,-1
They forgot to give U.S.A. our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give usa our wakeup call terrible,50,9,-1
They forgot to give us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give u our wakeup call terrible,50,9,-1
They forgot to give us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give u our wakeup call terrible,50,9,-1
They forgot to give us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give u our wakeup call terrible,50,9,-1
They forgot to afford us our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to afford u our wakeup call terrible,50,9,-1
They forgot to give U our wake-up call. Terrible.,Staff Communication Training,Services,they forgot to give u our wakeup call terrible,50,9,-1
They forget to pay us our wake-up call. Terrible.,Staff Communication Training,Services,they forget to pay u our wakeup call terrible,50,9,-1
Not happy. Staff member was smoking right outside the lobby door.,Disciplinary Action,Services,not happy staff member wa smoking right outside the lobby door,65,11,0
Not happy. staff member was fume right outside the lobby door.,Disciplinary Action,Services,not happy staff member wa fume right outside the lobby door,65,11,0
Not happy. Staff member was fume right out of doors the entrance hall door.,Disciplinary Action,Services,not happy staff member wa fume right out of door the entrance hall door,65,11,0
non happy. Staff member was smoking right outside the third house door.,Disciplinary Action,Services,non happy staff member wa smoking right outside the third house door,65,11,0
Not happy. Staff fellow member equal smoke right outside the lobby door.,Disciplinary Action,Services,not happy staff fellow member equal smoke right outside the lobby door,65,11,0
non happy. Staff member embody smoking right outdoor the lobby door.,Disciplinary Action,Services,non happy staff member embody smoking right outdoor the lobby door,65,11,0
Not happy. Staff member was fume right outside the vestibule door.,Disciplinary Action,Services,not happy staff member wa fume right outside the vestibule door,65,11,0
Not happy. Staff member was smoke right exterior the lobby door.,Disciplinary Action,Services,not happy staff member wa smoke right exterior the lobby door,65,11,0
Not happy. Staff member was smoking correct outside the lobby door.,Disciplinary Action,Services,not happy staff member wa smoking correct outside the lobby door,65,11,0
not happy. Staff member was smoking right outdoors the lobby door.,Disciplinary Action,Services,not happy staff member wa smoking right outdoors the lobby door,65,11,0
not happy. Staff member be smoking right outside the foyer door.,Disciplinary Action,Services,not happy staff member be smoking right outside the foyer door,65,11,0
Action needed: The coffee was burnt and bitter.,Revise Menu Quality,Food,action needed the coffee wa burnt and bitter,47,8,0
Action needed: The coffee was burnt and bitter.,Revise Menu Quality,Food,action needed the coffee wa burnt and bitter,47,8,0
military action needed: The coffee was burnt and bitter.,Revise Menu Quality,Food,military action needed the coffee wa burnt and bitter,47,8,0
Action needed: The coffee was burnt and bitter.,Revise Menu Quality,Food,action needed the coffee wa burnt and bitter,47,8,0
Action needed: The chocolate was burnt and bitter.,Revise Menu Quality,Food,action needed the chocolate wa burnt and bitter,47,8,0
action mechanism needed: The coffee was burnt and bitter.,Revise Menu Quality,Food,action mechanism needed the coffee wa burnt and bitter,47,8,0
Action needed: The burnt umber was burnt and bitter.,Revise Menu Quality,Food,action needed the burnt umber wa burnt and bitter,47,8,0
Action needed: The coffee live burnt and bitter.,Revise Menu Quality,Food,action needed the coffee live burnt and bitter,47,8,0
Action needed: The coffee constitute burnt and bitter.,Revise Menu Quality,Food,action needed the coffee constitute burnt and bitter,47,8,0
Action needed: The chocolate was burnt and bitter.,Revise Menu Quality,Food,action needed the chocolate wa burnt and bitter,47,8,0
Action needed: The umber was burnt and bitter.,Revise Menu Quality,Food,action needed the umber wa burnt and bitter,47,8,0
I want a refund for this terrible meal. Terrible.,Compensate Guest,Food,i want a refund for this terrible meal terrible,49,9,-1
I want group A refund for this terrible meal. Terrible.,Compensate Guest,Food,i want group a refund for this terrible meal terrible,49,9,-1
I want a refund for this terrible meal. Terrible.,Compensate Guest,Food,i want a refund for this terrible meal terrible,49,9,-1
I want A refund for this terrible meal. Terrible.,Compensate Guest,Food,i want a refund for this terrible meal terrible,49,9,-1
I want A refund for this terrible meal. Terrible.,Compensate Guest,Food,i want a refund for this terrible meal terrible,49,9,-1
I want a refund for this terrible meal. Terrible.,Compensate Guest,Food,i want a refund for this terrible meal terrible,49,9,-1
I want ampere refund for this terrible meal. Terrible.,Compensate Guest,Food,i want ampere refund for this terrible meal terrible,49,9,-1
I want vitamin A refund for this abominable meal. Terrible.,Compensate Guest,Food,i want vitamin a refund for this abominable meal terrible,49,9,-1
one need a refund for this terrible meal. Terrible.,Compensate Guest,Food,one need a refund for this terrible meal terrible,49,9,-1
I want a repay for this terrible meal. Terrible.,Compensate Guest,Food,i want a repay for this terrible meal terrible,49,9,-1
I want a refund for this abominable meal. Terrible.,Compensate Guest,Food,i want a refund for this abominable meal terrible,49,9,-1
Saw ants marching across the bathroom sink.,Pest Control Investigation,Rooms,saw ant marching across the bathroom sink,43,7,0
take in ants marching across the bath sink.,Pest Control Investigation,Rooms,take in ant marching across the bath sink,43,7,0
Saw ants marching across the bath sink.,Pest Control Investigation,Rooms,saw ant marching across the bath sink,43,7,0
go steady ants edge across the bathroom sink.,Pest Control Investigation,Rooms,go steady ant edge across the bathroom sink,43,7,0
Saw ants marching across the bathroom sink.,Pest Control Investigation,Rooms,saw ant marching across the bathroom sink,43,7,0
Saw ants marching across the lav sink.,Pest Control Investigation,Rooms,saw ant marching across the lav sink,43,7,0
Saw ants adjoin across the can sink.,Pest Control Investigation,Rooms,saw ant adjoin across the can sink,43,7,0
Saw ants marching across the bathe sink.,Pest Control Investigation,Rooms,saw ant marching across the bathe sink,43,7,0
Saw ants march crosswise the bathroom sink.,Pest Control Investigation,Rooms,saw ant march crosswise the bathroom sink,43,7,0
determine ants marching across the bathroom sink.,Pest Control Investigation,Rooms,determine ant marching across the bathroom sink,43,7,0
see ants marching across the bathroom sink.,Pest Control Investigation,Rooms,see ant marching across the bathroom sink,43,7,0
"Honestly, food was cold when it arrived at the table.",Revise Menu Quality,Food,honestly food wa cold when it arrived at the table,53,10,-1
"Honestly, food was cold when it arrive At the table.",Revise Menu Quality,Food,honestly food wa cold when it arrive at the table,53,10,-1
"Honestly, solid food pursue cold when it arrived at the table.",Revise Menu Quality,Food,honestly solid food pursue cold when it arrived at the table,53,10,-1
"Honestly, food was cold when information technology get in at the table.",Revise Menu Quality,Food,honestly food wa cold when information technology get in at the table,53,10,-1
"Honestly, nutrient was cold when IT arrived at the table.",Revise Menu Quality,Food,honestly nutrient wa cold when it arrived at the table,53,10,-1
"Honestly, food was cold when it come at the table.",Revise Menu Quality,Food,honestly food wa cold when it come at the table,53,10,-1
"Honestly, food was coldness when it arrived astatine the table.",Revise Menu Quality,Food,honestly food wa coldness when it arrived astatine the table,53,10,-1
"Honestly, food capital of the United States cold when it arrived at the table.",Revise Menu Quality,Food,honestly food capital of the united state cold when it arrived at the table,53,10,-1
"Honestly, food was cold when IT arrived at the table.",Revise Menu Quality,Food,honestly food wa cold when it arrived at the table,53,10,-1
"Honestly, solid food embody cold when it arrived at the table.",Revise Menu Quality,Food,honestly solid food embody cold when it arrived at the table,53,10,-1
"Honestly, food be cold when information technology arrived at the table.",Revise Menu Quality,Food,honestly food be cold when information technology arrived at the table,53,10,-1
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Review: The pasta make up overcooked and mushy.,Revise Menu Quality,Food,review the pasta make up overcooked and mushy,43,7,0
Review: The pasta constitute overcooked and mushy.,Revise Menu Quality,Food,review the pasta constitute overcooked and mushy,43,7,0
Review: The alimentary paste was overcooked and mushy.,Revise Menu Quality,Food,review the alimentary paste wa overcooked and mushy,43,7,0
Review: The pasta be overcook and mushy.,Revise Menu Quality,Food,review the pasta be overcook and mushy,43,7,0
Review: The pasta was overcook and mushy.,Revise Menu Quality,Food,review the pasta wa overcook and mushy,43,7,0
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Review: The pasta was overcooked and mushy.,Revise Menu Quality,Food,review the pasta wa overcooked and mushy,43,7,0
Feedback: I think I saw a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i saw a mouse behind the curtain,51,10,0
Feedback: I think i saw a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i saw a mouse behind the curtain,51,10,0
Feedback: ane think I see a shiner behind the curtain.,Pest Control Investigation,Rooms,feedback ane think i see a shiner behind the curtain,51,10,0
Feedback: I cerebrate I sawing machine a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i cerebrate i sawing machine a mouse behind the curtain,51,10,0
Feedback: I think I saw group A mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i saw group a mouse behind the curtain,51,10,0
Feedback: I think iodine see group A mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think iodine see group a mouse behind the curtain,51,10,0
Feedback: I think whiz saw a creep behind the curtain.,Pest Control Investigation,Rooms,feedback i think whiz saw a creep behind the curtain,51,10,0
Feedback: I cogitate I saw a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i cogitate i saw a mouse behind the curtain,51,10,0
Feedback: I think I meet a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i meet a mouse behind the curtain,51,10,0
Feedback: I think I see a mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i see a mouse behind the curtain,51,10,0
Feedback: I think i saw a computer mouse behind the curtain.,Pest Control Investigation,Rooms,feedback i think i saw a computer mouse behind the curtain,51,10,0
Feedback: There was a strange object in the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange object in the soup,49,9,0
Feedback: There was a strange aim in the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange aim in the soup,49,9,0
Feedback: There was a unknown object in the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a unknown object in the soup,49,9,0
Feedback: There was a strange object inward the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange object inward the soup,49,9,0
Feedback: There was a strange object In the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange object in the soup,49,9,0
Feedback: There was a strange physical object Indiana the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange physical object indiana the soup,49,9,0
Feedback: There be a unknown object in the soup.,Inspect Kitchen Hygiene,Food,feedback there be a unknown object in the soup,49,9,0
Feedback: There was a strange object inch the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange object inch the soup,49,9,0
Feedback: in that location was a strange object in the soup.,Inspect Kitchen Hygiene,Food,feedback in that location wa a strange object in the soup,49,9,0
Feedback: There was a strange aim in the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a strange aim in the soup,49,9,0
Feedback: There was A unknown object in the soup.,Inspect Kitchen Hygiene,Food,feedback there wa a unknown object in the soup,49,9,0
Service in the restaurant was incredibly slow. Terrible.,Staff Training (Food),Food,service in the restaurant wa incredibly slow terrible,56,8,-1
Service inch the eatery was incredibly slow. Terrible.,Staff Training (Food),Food,service inch the eatery wa incredibly slow terrible,56,8,-1
Service Hoosier State the restaurant was incredibly slow. Terrible.,Staff Training (Food),Food,service hoosier state the restaurant wa incredibly slow terrible,56,8,-1
Service in the restaurant was unbelievably slow. Terrible.,Staff Training (Food),Food,service in the restaurant wa unbelievably slow terrible,56,8,-1
Service Hoosier State the restaurant be incredibly slow. Terrible.,Staff Training (Food),Food,service hoosier state the restaurant be incredibly slow terrible,56,8,-1
Service inch the eatery was incredibly slow. Terrible.,Staff Training (Food),Food,service inch the eatery wa incredibly slow terrible,56,8,-1
Service in the restaurant be fantastically slow. Terrible.,Staff Training (Food),Food,service in the restaurant be fantastically slow terrible,56,8,-1
divine service in the restaurant be incredibly slow. Terrible.,Staff Training (Food),Food,divine service in the restaurant be incredibly slow terrible,56,8,-1
Service atomic number 49 the restaurant be incredibly slow. Terrible.,Staff Training (Food),Food,service atomic number the restaurant be incredibly slow terrible,56,8,-1
Service in the eating house was fabulously slow. Terrible.,Staff Training (Food),Food,service in the eating house wa fabulously slow terrible,56,8,-1
service indium the restaurant was incredibly slow. Terrible.,Staff Training (Food),Food,service indium the restaurant wa incredibly slow terrible,56,8,-1
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
"Honestly, scum billet around the edge of the pool.",Pool Maintenance,Recreation,honestly scum billet around the edge of the pool,48,9,0
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
"Honestly, scum delineate around the edge of the pool.",Pool Maintenance,Recreation,honestly scum delineate around the edge of the pool,48,9,0
"Honestly, scum line about the butt against of the pool.",Pool Maintenance,Recreation,honestly scum line about the butt against of the pool,48,9,0
"Honestly, scum line or so the abut of the pool.",Pool Maintenance,Recreation,honestly scum line or so the abut of the pool,48,9,0
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
"Honestly, scum business around the edge of the pool.",Pool Maintenance,Recreation,honestly scum business around the edge of the pool,48,9,0
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
"Honestly, scum line around the edge of the pool.",Pool Maintenance,Recreation,honestly scum line around the edge of the pool,48,9,0
Employee was on their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee wa on their phone ignoring guest terrible,54,8,-1
Employee was along their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee wa along their phone ignoring guest terrible,54,8,-1
Employee constitute on their telephone ignoring guests. Terrible.,Disciplinary Action,Services,employee constitute on their telephone ignoring guest terrible,54,8,-1
Employee personify on their ring ignoring guests. Terrible.,Disciplinary Action,Services,employee personify on their ring ignoring guest terrible,54,8,-1
Employee be along their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee be along their phone ignoring guest terrible,54,8,-1
Employee was along their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee wa along their phone ignoring guest terrible,54,8,-1
Employee embody on their phone brush off guests. Terrible.,Disciplinary Action,Services,employee embody on their phone brush off guest terrible,54,8,-1
Employee Evergreen State along their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee evergreen state along their phone ignoring guest terrible,54,8,-1
Employee was along their phone push aside guests. Terrible.,Disciplinary Action,Services,employee wa along their phone push aside guest terrible,54,8,-1
Employee was on their phone ignoring guests. Terrible.,Disciplinary Action,Services,employee wa on their phone ignoring guest terrible,54,8,-1
Employee be on their phone ignore guests. Terrible.,Disciplinary Action,Services,employee be on their phone ignore guest terrible,54,8,-1
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to consent my voucher.,Compensate Guest,Food,feedback they refused to consent my voucher,44,7,0
Feedback: They refuse to accept my voucher.,Compensate Guest,Food,feedback they refuse to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Feedback: They resist to accept my voucher.,Compensate Guest,Food,feedback they resist to accept my voucher,44,7,0
Feedback: They refused to accept my voucher.,Compensate Guest,Food,feedback they refused to accept my voucher,44,7,0
Check-in line was huge and only one counter open. Terrible.,Review Check-in Process,Services,checkin line wa huge and only one counter open terrible,59,10,-1
Check-in line was huge and only ace counter open. Terrible.,Review Check-in Process,Services,checkin line wa huge and only ace counter open terrible,59,10,-1
check-in descent was Brobdingnagian and only one counter open. Terrible.,Review Check-in Process,Services,checkin descent wa brobdingnagian and only one counter open terrible,59,10,-1
Check-in dividing line was huge and only one counter open. Terrible.,Review Check-in Process,Services,checkin dividing line wa huge and only one counter open terrible,59,10,-1
check-in line was huge and only ane antagonistic open. Terrible.,Review Check-in Process,Services,checkin line wa huge and only ane antagonistic open terrible,59,10,-1
Check-in line was vast and only one foresee open. Terrible.,Review Check-in Process,Services,checkin line wa vast and only one foresee open terrible,59,10,-1
check-in line WA huge and only one counter open. Terrible.,Review Check-in Process,Services,checkin line wa huge and only one counter open terrible,59,10,-1
Check-in line embody huge and only one counter open. Terrible.,Review Check-in Process,Services,checkin line embody huge and only one counter open terrible,59,10,-1
check-in logical argument was huge and only i counter open. Terrible.,Review Check-in Process,Services,checkin logical argument wa huge and only i counter open terrible,59,10,-1
Check-in line equal immense and only one counter open. Terrible.,Review Check-in Process,Services,checkin line equal immense and only one counter open terrible,59,10,-1
Check-in line was huge and alone one and only counter open. Terrible.,Review Check-in Process,Services,checkin line wa huge and alone one and only counter open terrible,59,10,-1
Feedback: Activity director was rude to the guests.,Recreation Staff Review,Recreation,feedback activity director wa rude to the guest,51,8,-1
Feedback: activity director was bad-mannered to the guests.,Recreation Staff Review,Recreation,feedback activity director wa badmannered to the guest,51,8,-1
Feedback: Activity director was natural to the guests.,Recreation Staff Review,Recreation,feedback activity director wa natural to the guest,51,8,-1
Feedback: Activity director was rude to the guests.,Recreation Staff Review,Recreation,feedback activity director wa rude to the guest,51,8,-1
Feedback: Activity director Evergreen State rude to the guests.,Recreation Staff Review,Recreation,feedback activity director evergreen state rude to the guest,51,8,-1
Feedback: Activity director was unmannerly to the guests.,Recreation Staff Review,Recreation,feedback activity director wa unmannerly to the guest,51,8,-1
Feedback: Activity director WA rude to the guests.,Recreation Staff Review,Recreation,feedback activity director wa rude to the guest,51,8,-1
Feedback: action director was rude to the guests.,Recreation Staff Review,Recreation,feedback action director wa rude to the guest,51,8,-1
Feedback: Activity director was rude to the guests.,Recreation Staff Review,Recreation,feedback activity director wa rude to the guest,51,8,-1
Feedback: activity director was underbred to the guests.,Recreation Staff Review,Recreation,feedback activity director wa underbred to the guest,51,8,-1
Feedback: Activity director comprise rude to the guests.,Recreation Staff Review,Recreation,feedback activity director comprise rude to the guest,51,8,-1
Review: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,review beach staff demanded tip for chair,45,7,0
Review: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,review beach staff demanded tip for chair,45,7,0
Review: Beach staff exact tips for chairs.,Recreation Staff Review,Recreation,review beach staff exact tip for chair,45,7,0
Review: Beach faculty demanded tips for chairs.,Recreation Staff Review,Recreation,review beach faculty demanded tip for chair,45,7,0
Review: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,review beach staff demanded tip for chair,45,7,0
Review: beach faculty demanded tips for chairs.,Recreation Staff Review,Recreation,review beach faculty demanded tip for chair,45,7,0
Review: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,review beach staff demanded tip for chair,45,7,0
Review: Beach stave demanded tips for chairs.,Recreation Staff Review,Recreation,review beach stave demanded tip for chair,45,7,0
Review: Beach staff demanded bakshis for chairs.,Recreation Staff Review,Recreation,review beach staff demanded bakshis for chair,45,7,0
Review: Beach staff demand tips for chairs.,Recreation Staff Review,Recreation,review beach staff demand tip for chair,45,7,0
Review: Beach staff take tips for chairs.,Recreation Staff Review,Recreation,review beach staff take tip for chair,45,7,0
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
lawn tennis autobus didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,lawn tennis autobus didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show upward for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show upward for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Tennis coach didn't show improving for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show improving for the lesson terrible,53,9,-1
Tennis coach didn't testify up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt testify up for the lesson terrible,53,9,-1
Tennis coach didn't show up for the lesson. Terrible.,Recreation Staff Review,Recreation,tennis coach didnt show up for the lesson terrible,53,9,-1
Action needed: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
Action needed: beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
Action needed: beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
Action needed: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
activity needed: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,activity needed beach staff demanded tip for chair,52,8,0
Action needed: beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
Action needed: beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded tip for chair,52,8,0
Action needed: Beach staff demanded crown for chairs.,Recreation Staff Review,Recreation,action needed beach staff demanded crown for chair,52,8,0
Action needed: Beach stave demanded tips for chairs.,Recreation Staff Review,Recreation,action needed beach stave demanded tip for chair,52,8,0
Action needed: Beach faculty demanded topple for chairs.,Recreation Staff Review,Recreation,action needed beach faculty demanded topple for chair,52,8,0
Action needed: Beach staff affect tips for chairs.,Recreation Staff Review,Recreation,action needed beach staff affect tip for chair,52,8,0
Action needed: Treadmills were all out of order.,Update Gym Equipment,Recreation,action needed treadmill were all out of order,48,8,0
Action needed: salt mine be all out of order.,Update Gym Equipment,Recreation,action needed salt mine be all out of order,48,8,0
action needed: treadmill were all out of order.,Update Gym Equipment,Recreation,action needed treadmill were all out of order,48,8,0
Action needed: tread-wheel equal all out of order.,Update Gym Equipment,Recreation,action needed treadwheel equal all out of order,48,8,0
Action needed: Treadmills were all out of order.,Update Gym Equipment,Recreation,action needed treadmill were all out of order,48,8,0
Action needed: Treadmills were completely out of order.,Update Gym Equipment,Recreation,action needed treadmill were completely out of order,48,8,0
Action needed: tread-wheel were whole out of order.,Update Gym Equipment,Recreation,action needed treadwheel were whole out of order,48,8,0
fulfil needed: Treadmills were all out of order.,Update Gym Equipment,Recreation,fulfil needed treadmill were all out of order,48,8,0
Action needed: Treadmills were all extinct of order.,Update Gym Equipment,Recreation,action needed treadmill were all extinct of order,48,8,0
activity needed: Treadmills were all out of order.,Update Gym Equipment,Recreation,activity needed treadmill were all out of order,48,8,0
Action needed: treadmill were entirely out of order.,Update Gym Equipment,Recreation,action needed treadmill were entirely out of order,48,8,0
Feedback: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: beach staff demanded tip for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: beach staff demanded angle for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded angle for chair,47,7,0
Feedback: Beach staff demanded lean for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded lean for chair,47,7,0
Feedback: Beach faculty demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach faculty demanded tip for chair,47,7,0
Feedback: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: Beach stave demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach stave demanded tip for chair,47,7,0
Feedback: beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: Beach staff demanded tips for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded tip for chair,47,7,0
Feedback: beach staff demanded peak for chairs.,Recreation Staff Review,Recreation,feedback beach staff demanded peak for chair,47,7,0
Feedback: No supervision in the children's play area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens play area,53,8,0
Feedback: no oversight in the children's play area.,Recreation Staff Review,Recreation,feedback no oversight in the childrens play area,53,8,0
Feedback: No oversight IN the children's play area.,Recreation Staff Review,Recreation,feedback no oversight in the childrens play area,53,8,0
Feedback: No supervising in the children's play area.,Recreation Staff Review,Recreation,feedback no supervising in the childrens play area,53,8,0
Feedback: No supervision in the children's play area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens play area,53,8,0
Feedback: No supervision in the children's play area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens play area,53,8,0
Feedback: No supervision in the children's play area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens play area,53,8,0
Feedback: No supervision in the children's wreak area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens wreak area,53,8,0
Feedback: No monitor in the children's play area.,Recreation Staff Review,Recreation,feedback no monitor in the childrens play area,53,8,0
Feedback: No supervision in the children's play area.,Recreation Staff Review,Recreation,feedback no supervision in the childrens play area,53,8,0
Feedback: atomic number 102 supervision in the children's play area.,Recreation Staff Review,Recreation,feedback atomic number supervision in the childrens play area,53,8,0
Misunderstanding about the room rate caused issues.,Staff Communication Training,Services,misunderstanding about the room rate caused issue,51,7,0
